week_start,source,skill,job_count
2026-06-22,topcv,Giao tiếp tốt,1
2026-06-22,topcv,Giao tiếp vendor & đội nghiệp vụ,1
2026-06-22,topcv,Git,7
2026-06-22,topcv,Github,1
2026-06-22,topcv,Giám Sát Hiệu Suất Hệ Thống,1
2026-06-22,topcv,Giải quyết vấn đề,9
2026-06-22,topcv,Gmail),1
2026-06-22,topcv,Go,12
2026-06-22,topcv,Google Sheets,1
2026-06-22,topcv,Google Workspace,1
2026-06-22,topcv,GoogleCloud,1
2026-06-22,topcv,Graylog,1
2026-06-22,topcv,Gỡ Lỗi (debugging),1
2026-06-22,topcv,HRM/ERP,1
2026-06-22,topcv,HTML5,2
2026-06-22,topcv,Hibernate/Jpa,1
2026-06-22,topcv,Hiểu Biết Về Agile Scrum,1
2026-06-22,topcv,Hiểu Biết Về Bố Cục,1
2026-06-22,topcv,Hiểu Biết Về Các Phương Pháp Kiểm Thử Phần Mềm (test Cases,1
2026-06-22,topcv,Hiểu Biết Về Các Phương Pháp Quản Lý Chiến Lược,1
2026-06-22,topcv,Hiểu Biết Về Các Tiêu Chuẩn Kỹ Thuật,1
2026-06-22,topcv,Hiểu Biết Về Game Online,1
2026-06-22,topcv,Hiểu Biết Về Quy Trình Sản Xuất Cnc,1
2026-06-22,topcv,Hiểu Biết Về Sdlc,1
2026-06-22,topcv,Hiểu Biết Về Văn Hóa Nhật Bản,1
2026-06-22,topcv,Hiểu Biết Về Ảo Hóa,1
2026-06-22,topcv,Hiểu biết hệ thống mạng LAN/WAN,1
2026-06-22,topcv,Hiểu biết về BIM/CIM,1
2026-06-22,topcv,Hiểu biết về các phương pháp phát triển phần mềm,1
2026-06-22,topcv,Hiểu biết về mô hình kinh doanh,1
2026-06-22,topcv,Html,1
2026-06-22,topcv,Hạch Toán,1
2026-06-22,topcv,Hệ thống server,1
2026-06-22,topcv,Hệ Điều Hành Thời Gian Thực (rtos),1
2026-06-22,topcv,Học Máy (machine Learning),1
2026-06-22,topcv,Hỗ Trợ Người Dùng,2
2026-06-22,topcv,Hỗ Trợ Người Dùng (it Support): Khắc Phục Sự Cố Phần Cứng,1
2026-06-22,topcv,IPS/IDS,1
2026-06-22,topcv,IT Infrastructure,1
2026-06-22,topcv,IT Operations,1
2026-06-22,topcv,IT Project Management,1
2026-06-22,topcv,IT helpdesk support,1
2026-06-22,topcv,IT system,1
2026-06-22,topcv,Infrastructure As Code (iac),1
2026-06-22,topcv,Infrastructure Management,1
2026-06-22,topcv,Infrastructure Monitoring,1
2026-06-22,topcv,Inshot,1
2026-06-22,topcv,It,1
2026-06-22,topcv,JMS/Kafka,1
2026-06-22,topcv,JNCIE hoặc tương đương,1
2026-06-22,topcv,Java,24
2026-06-22,topcv,Java 17 / 21,1
2026-06-22,topcv,Java 8+,1
2026-06-22,topcv,Java Core,1
2026-06-22,topcv,Java/Kotlin,1
2026-06-22,topcv,JavaScript,11
2026-06-22,topcv,Javascript,5
2026-06-22,topcv,Javascript),1
2026-06-22,topcv,Jetpack Compose,1
2026-06-22,topcv,Jira,1
2026-06-22,topcv,K6,1
2026-06-22,topcv,Key member dự án,1
2026-06-22,topcv,Khai Thác Dữ Liệu (data Mining),1
2026-06-22,topcv,Khả Năng Chịu Áp Lực,1
2026-06-22,topcv,Khả Năng Giải Quyết Vấn Đề Kỹ Thuật,1
2026-06-22,topcv,Khả Năng Giải Quyết Vấn Đề Và Xử Lý Sự Cố,2
2026-06-22,topcv,Khả Năng Giải Đáp Thắc Mắc Và Hỗ Trợ Học Viên,1
2026-06-22,topcv,Khả Năng Học Hỏi Nhanh,1
2026-06-22,topcv,Khả Năng Khắc Phục Sự Cố Phần Cứng,1
2026-06-22,topcv,Khả Năng Làm Việc Nhóm,3
2026-06-22,topcv,Khả Năng Quản Lý Lớp Học Và Thời Gian,1
2026-06-22,topcv,Khả Năng Sửa Chữa Phần Cứng,1
2026-06-22,topcv,Khả Năng Thiết Kế Bài Giảng Và Giáo Án,1
2026-06-22,topcv,Khả năng giải quyết vấn đề,2
2026-06-22,topcv,Khả năng ứng biến giải quyết vấn đề,1
2026-06-22,topcv,Khắc Phục Sự Cố Máy Tính,1
2026-06-22,topcv,Khắc phục sự cố,1
2026-06-22,topcv,Kinemaster),1
2026-06-22,topcv,Kinh Nghiệm Cấu Hình Và Quản Lý Email,1
2026-06-22,topcv,Kinh Nghiệm Hỗ Trợ Khách Hàng,1
2026-06-22,topcv,Kinh Nghiệm Hỗ Trợ Kỹ Thuật,1
2026-06-22,topcv,Kinh Nghiệm Làm Việc Trong Lĩnh Vực It,1
2026-06-22,topcv,Kinh Nghiệm Làm Việc Với Cơ Quan Nhà Nước,1
2026-06-22,topcv,Kinh Nghiệm Làm Việc Với Khách Hàng Doanh Nghiệp Lớn,1
2026-06-22,topcv,Kinh Nghiệm Làm Việc Với Khách Hàng Nhật Bản,1
2026-06-22,topcv,Kinh Nghiệm Lập Trình Cnc,1
2026-06-22,topcv,Kinh Nghiệm Sử Dụng Phần Mềm Cam (ví Dụ: Mastercam,1
2026-06-22,topcv,Kinh Nghiệm Triển Khai Dự Án Sap,2
2026-06-22,topcv,Kinh Nghiệm Trong Ngành Liên Quan,2
2026-06-22,topcv,Kinh Nghiệm Với Các Công Cụ Phát Triển Phần Mềm,1
2026-06-22,topcv,Kinh Nghiệm Với Các Phương Pháp Phát Triển Phần Mềm (agile,1
2026-06-22,topcv,Kinh nghiệm Autodesk APS,1
2026-06-22,topcv,Kinh nghiệm EdTech,1
2026-06-22,topcv,Kinh nghiệm làm việc trên hệ thống kiểm soát lỗi phần mềm,1
2026-06-22,topcv,Kinh nghiệm làm việc với API,1
2026-06-22,topcv,Kinh nghiệm sử dụng AI,1
2026-06-22,topcv,Kiến Thức Chuyên Sâu Về Sql,1
2026-06-22,topcv,Kiến Thức Cơ Bản Về Chu Trình Phát Triển Phần Mềm,1
2026-06-22,topcv,Kiến Thức Cơ Bản Về Điện Tử,1
2026-06-22,topcv,Kiến Thức Kế Toán Cơ Bản,1
2026-06-22,topcv,Kiến Thức Ngành Xây Dựng,1
2026-06-22,topcv,Kiến Thức Sâu Rộng Về Sap Fico,1
2026-06-22,topcv,Kiến Thức Về Bảo Mật Thông Tin,1
2026-06-22,topcv,Kiến Thức Về Các Giao Thức Mạng,1
2026-06-22,topcv,Kiến Thức Về Các Giao Thức Định Tuyến (routing Protocols),1
2026-06-22,topcv,Kiến Thức Về Các Loại Plc (siemens,1
2026-06-22,topcv,Kiến Thức Về Cơ Sở Dữ Liệu,1
2026-06-22,topcv,Kiến Thức Về Hệ Điều Hành,1
2026-06-22,topcv,Kiến Thức Về Hệ Điều Hành Windows Và Hoặc Macos,1
2026-06-22,topcv,Kiến Thức Về It (các Thuật Ngữ,1
2026-06-22,topcv,Kiến Thức Về Khu Công Nghiệp,1
2026-06-22,topcv,Kiến Thức Về Mạng Máy Tính,3
2026-06-22,topcv,Kiến Thức Về Phần Cứng Máy Tính,1
2026-06-22,topcv,Kiến Thức Về Phần Cứng Và Phần Mềm Máy Tính,1
2026-06-22,topcv,Kiến Thức Về Phần Mềm,2
2026-06-22,topcv,Kiến Thức Về Phần Mềm Cam,1
2026-06-22,topcv,Kiến Trúc Etl,1
2026-06-22,topcv,Kiến Trúc Microservices,1
2026-06-22,topcv,Kiến Trúc Vi Điều Khiển Vi Xử Lý,1
2026-06-22,topcv,Kiến thức kiểm thử,1
2026-06-22,topcv,Kiến thức quy trình kiểm thử phần mềm,1
2026-06-22,topcv,Kiểm Toán,1
2026-06-22,topcv,Kiểm Tra Và Sửa Chữa Hệ Thống Điện,1
2026-06-22,topcv,Kiểm soát rủi ro,1
2026-06-22,topcv,Kiểm thử App/Web,1
2026-06-22,topcv,Kiểm thử VoIP/SIP,1
2026-06-22,topcv,Kiểm thử hệ thống nhúng,1
2026-06-22,topcv,Kiểm thử hệ thống thời gian thực,1
2026-06-22,topcv,Kiểm thử phần mềm,3
2026-06-22,topcv,Kiểm thử phần mềm web,1
2026-06-22,topcv,Kiểm thử thiết bị viễn thông,1
2026-06-22,topcv,Kiểm thử tự động,1
2026-06-22,topcv,Kiểm tra thay thế,1
2026-06-22,topcv,Kotlin,2
2026-06-22,topcv,Kubernetes,10
2026-06-22,topcv,Kế Toán,2
2026-06-22,topcv,Kỹ Năng Báo Cáo Lỗi (bug Reporting) Rõ Ràng,1
2026-06-22,topcv,Kỹ Năng Chỉnh Sửa Âm Thanh,1
2026-06-22,topcv,Kỹ Năng Dịch Thuật (nhật Việt Và Việt Nhật),1
2026-06-22,topcv,Kỹ Năng Dựng Phim,1
2026-06-22,topcv,Kỹ Năng Giao Tiếp (nói Và Viết) Xuất Sắc,1
2026-06-22,topcv,Kỹ Năng Giảng Dạy Và Truyền Đạt Kiến Thức,1
2026-06-22,topcv,Kỹ Năng Lập Kế Hoạch,1
2026-06-22,topcv,Kỹ Năng Lập Kế Hoạch Và Thực Hiện Các Bài Kiểm Thử,1
2026-06-22,topcv,Kỹ Năng Quản Lý Dự Án,1
2026-06-22,topcv,Kỹ Năng Sử Dụng Các Công Cụ Hỗ Trợ Từ Xa,1
2026-06-22,topcv,Kỹ Năng Thiết Kế Đồ Họa Cơ Bản,1
2026-06-22,topcv,Kỹ Năng Viết Báo Cáo,1
2026-06-22,topcv,Kỹ Năng Viết Kịch Bản Video,1
2026-06-22,topcv,Kỹ Năng Đào Tạo Người Dùng,1
2026-06-22,topcv,Kỹ năng báo cáo,1
2026-06-22,topcv,Kỹ năng giao tiếp,6
2026-06-22,topcv,Kỹ năng làm việc nhóm,5
2026-06-22,topcv,Kỹ năng làm việc độc lập,1
2026-06-22,topcv,Kỹ năng lập báo cáo,1
2026-06-22,topcv,Kỹ năng lắng nghe,1
2026-06-22,topcv,Kỹ năng đàm phán,1
2026-06-22,topcv,Kỹ thuật test,1
2026-06-22,topcv,LLM,2
2026-06-22,topcv,Laravel,1
2026-06-22,topcv,Linux,1
2026-06-22,topcv,Linux OS,1
2026-06-22,topcv,Linux Server,1
2026-06-22,topcv,Linux deployment,1
2026-06-22,topcv,Load Balancing,1
2026-06-22,topcv,Load Testing,1
2026-06-22,topcv,Loadrunner,1
2026-06-22,topcv,Logistics,1
2026-06-22,topcv,Làm việc nhóm,1
2026-06-22,topcv,Làm việc trực tiếp với khách hàng,1
2026-06-22,topcv,Làm việc độc lập,1
2026-06-22,topcv,Lập Kế Hoạch,5
2026-06-22,topcv,Lập Kế Hoạch Dự Án,2
2026-06-22,topcv,Lập Kế Hoạch Kinh Doanh,1
2026-06-22,topcv,Lập Kế Hoạch Và Quản Lý Thời Gian,1
2026-06-22,topcv,Lập Trình,4
2026-06-22,topcv,Lập Trình Gia Công Cnc,1
2026-06-22,topcv,Lập Trình Hướng Đối Tượng (oop),1
2026-06-22,topcv,Lập Trình Máy Phay Cnc,1
2026-06-22,topcv,Lập Trình Plc,1
2026-06-22,topcv,Lập Trình Python,1
2026-06-22,topcv,Lập trình C#/.NET,1
2026-06-22,topcv,Lập trình core thẻ ngân hàng,1
2026-06-22,topcv,MMO,1
2026-06-22,topcv,MS Project,1
2026-06-22,topcv,Machine Learning,1
2026-06-22,topcv,Manual Testing,1
2026-06-22,topcv,Marketplace product experience,1
2026-06-22,topcv,Message Queue,2
2026-06-22,topcv,Microservice,1
2026-06-22,topcv,Microservices,4
2026-06-22,topcv,Microservices Architecture,1
2026-06-22,topcv,Microsoft Dynamics 365 Fundamentals,1
2026-06-22,topcv,Mitsubishi,1
2026-06-22,topcv,Mobile Application penetration testing,1
2026-06-22,topcv,Modbus RTU/TCP,1
2026-06-22,topcv,MongoDB,7
2026-06-22,topcv,Monitoring And Logging,1
2026-06-22,topcv,Multithreading,1
2026-06-22,topcv,MySQL,15
2026-06-22,topcv,MySQL 8,1
2026-06-22,topcv,Màu Sắc,1
2026-06-22,topcv,Mạng,1
2026-06-22,topcv,Navisworks,1
2026-06-22,topcv,Nestjs,1
2026-06-22,topcv,Network,1
2026-06-22,topcv,Network infrastructure,1
2026-06-22,topcv,Network+,1
2026-06-22,topcv,Next.js,2
2026-06-22,topcv,NextJS,2
2026-06-22,topcv,Nghiên Cứu Thị Trường,1
2026-06-22,topcv,Nghiên cứu,1
2026-06-22,topcv,Ngân hàng số,1
2026-06-22,topcv,Ngôn Ngữ Lập Trình Nhúng (c,1
2026-06-22,topcv,Node.js,12
2026-06-22,topcv,Nosql),1
2026-06-22,topcv,Notion,1
2026-06-22,topcv,Nắm vững quy trình kiểm thử phần mềm,1
2026-06-22,topcv,OBDX,1
2026-06-22,topcv,OBIEE,1
2026-06-22,topcv,OCR,1
2026-06-22,topcv,OFSAA,1
2026-06-22,topcv,OSCP,1
2026-06-22,topcv,OWASP TOP 10,1
2026-06-22,topcv,Object Oriented Programming (oop),1
2026-06-22,topcv,Odoo,1
2026-06-22,topcv,Open Banking,1
2026-06-22,topcv,OpenAI API,1
2026-06-22,topcv,Operations,1
2026-06-22,topcv,Operations Performance,1
2026-06-22,topcv,Oracle FLEXCUBE certification,1
2026-06-22,topcv,Oracle Forms/Reports,1
2026-06-22,topcv,PHP,4
2026-06-22,topcv,PL/SQL,1
2026-06-22,topcv,PM,1
2026-06-22,topcv,PMI-ACP,1
2026-06-22,topcv,PMP,2
2026-06-22,topcv,PRINCE2,1
2026-06-22,topcv,PWA,1
2026-06-22,topcv,PaaS,1
2026-06-22,topcv,Penetration Testing,1
2026-06-22,topcv,Phiên dịch nói,1
2026-06-22,topcv,Photoshop,1
2026-06-22,topcv,Phát triển Desktop App,1
2026-06-22,topcv,Phân Tích Kỹ Thuật,1
2026-06-22,topcv,Phân Tích Nghiệp Vụ,4
2026-06-22,topcv,Phân Tích Nghiệp Vụ Và Thiết Kế Giải Pháp Sap,2
2026-06-22,topcv,Phân Tích Quy Trình Nghiệp Vụ,1
2026-06-22,topcv,Phân Tích Thị Trường,2
2026-06-22,topcv,Phân Tích Tài Chính,2
2026-06-22,topcv,Phân tích,2
2026-06-22,topcv,Phân tích dữ liệu,5
2026-06-22,topcv,Phân tích truy vấn,1
2026-06-22,topcv,Phân tích và giải quyết vấn đề,1
2026-06-22,topcv,Phương pháp,1
2026-06-22,topcv,Phần Cứng Máy Tính,1
2026-06-22,topcv,Phần Mềm,1
2026-06-22,topcv,Phần Mềm Kế Toán (ví Dụ: Misa,1
2026-06-22,topcv,Phần mềm ERP,1
2026-06-22,topcv,Phần mềm ứng dụng quản lý doanh nghiệp,1
2026-06-22,topcv,PoC development,1
2026-06-22,topcv,PostgreSQL,15
2026-06-22,topcv,Postman,1
2026-06-22,topcv,Powerpoint,1
2026-06-22,topcv,Pricing,1
2026-06-22,topcv,Problem Solving,3
2026-06-22,topcv,Problem-solving,1
2026-06-22,topcv,Product và Engineering,1
2026-06-22,topcv,Project Management,2
2026-06-22,topcv,Project Management Skills,1
2026-06-22,topcv,Prometheus,1
2026-06-22,topcv,Prompt Engineering,1
2026-06-22,topcv,Psm),1
2026-06-22,topcv,Python,23
2026-06-22,topcv,Python (Django/FastAPI/Flask) hoặc Java/Node.js,1
2026-06-22,topcv,Python Hoặc Java,1
2026-06-22,topcv,QA,6
2026-06-22,topcv,Quality Control,1
2026-06-22,topcv,Quan Hệ Chính Phủ,1
2026-06-22,topcv,Quy Trình Phát Triển Phần Mềm),1
2026-06-22,topcv,Quản Lý Chất Lượng,1
2026-06-22,topcv,Quản Lý Dự Án,12
2026-06-22,topcv,Quản Lý Dự Án (agile,1
2026-06-22,topcv,Quản Lý Hệ Thống,1
2026-06-22,topcv,Quản Lý Hệ Thống Email (exchange,1
2026-06-22,topcv,Quản Lý Ngân Sách,3
2026-06-22,topcv,Quản Lý Nội Dung,1
2026-06-22,topcv,Quản Lý Phiên Bản (git),1
2026-06-22,topcv,Quản Lý Rủi Ro,2
2026-06-22,topcv,Quản Lý Rủi Ro Dự Án,1
2026-06-22,topcv,Quản Lý Stakeholder,1
2026-06-22,topcv,Quản Lý Sổ Sách Kế Toán,1
2026-06-22,topcv,Quản Lý Tiến Độ,4
2026-06-22,topcv,Quản Lý Tài Chính Dự Án,1
2026-06-22,topcv,Quản Lý Tài Sản Cntt,1
2026-06-22,topcv,Quản Lý Tường Lửa,1
2026-06-22,topcv,Quản Lý Đội Nhóm,3
2026-06-22,topcv,Quản Trị Hệ Thống,1
2026-06-22,topcv,Quản Trị Hệ Thống Lưu Trữ (storage),1
2026-06-22,topcv,Quản Trị Hệ Thống Mạng,1
2026-06-22,topcv,Quản Trị Mạng,2
2026-06-22,topcv,Quản lý email Outlook,1
2026-06-22,topcv,Quản lý thời gian,4
2026-06-22,topcv,Quản trị email doanh nghiệp,1
2026-06-22,topcv,Quản trị hệ thống nội bộ,1
2026-06-22,topcv,R),1
2026-06-22,topcv,RAG,1
2026-06-22,topcv,REST API,1
2026-06-22,topcv,RESTful API,2
2026-06-22,topcv,RMT,1
2026-06-22,topcv,Ra Quyết Định,2
2026-06-22,topcv,RabbitMQ,3
2026-06-22,topcv,React,11
2026-06-22,topcv,React Native,1
2026-06-22,topcv,Reactjs Hoặc Vuejs,1
2026-06-22,topcv,Redis,10
2026-06-22,topcv,Redux,1
2026-06-22,topcv,Report,1
2026-06-22,topcv,Revit,1
2026-06-22,topcv,SAD,1
2026-06-22,topcv,SAP,1
2026-06-22,topcv,SAP B1,1
2026-06-22,topcv,SAP Fiori,1
2026-06-22,topcv,SAP Fiori/UI5,1
2026-06-22,topcv,SAST,1
2026-06-22,topcv,SCA tools,1
2026-06-22,topcv,SCRUM,1
2026-06-22,topcv,SDLC,2
2026-06-22,topcv,SQL,34
2026-06-22,topcv,SQL (MySQL/PostgreSQL,1
2026-06-22,topcv,SQL Server,1
2026-06-22,topcv,SQL thuần,1
2026-06-22,topcv,STLC,1
2026-06-22,topcv,SaaS,1
2026-06-22,topcv,Sale,1
2026-06-22,topcv,Sao Lưu Và Phục Hồi Dữ Liệu,1
2026-06-22,topcv,Sap Fiori Development,1
2026-06-22,topcv,Scrum master,1
2026-06-22,topcv,Scrum),1
2026-06-22,topcv,Sd Hoặc Mm (tùy Thuộc Vào Chuyên Môn),1
2026-06-22,topcv,Security Automation,1
2026-06-22,topcv,Security design review,1
2026-06-22,topcv,Security+,1
2026-06-22,topcv,ServiceWorker,1
2026-06-22,topcv,Shader,1
2026-06-22,topcv,Siemens Nx,1
2026-06-22,topcv,Socket,1
2026-06-22,topcv,Software Testing,1
2026-06-22,topcv,Spring Boot,1
2026-06-22,topcv,Spring Framework,1
2026-06-22,topcv,Spring MVC,1
2026-06-22,topcv,Spring Security,1
2026-06-22,topcv,Sql Cơ Bản,1
2026-06-22,topcv,Stored Procedure,1
2026-06-22,topcv,Swagger,1
2026-06-22,topcv,Swagger hoặc tương đương,1
2026-06-22,topcv,Swift,3
2026-06-22,topcv,System/Infrastructure,1
2026-06-22,topcv,Sáng tạo,1
2026-06-22,topcv,Sáng tạo nội dung,1
2026-06-22,topcv,Sử Dụng Các Công Cụ Phân Tích Dữ Liệu (sql,1
2026-06-22,topcv,Sử Dụng Công Cụ Kiểm Thử Hiệu Năng (jmeter,1
2026-06-22,topcv,Sử Dụng Phần Mềm Dựng Phim Trên Di Động (ví Dụ: Capcut,1
2026-06-22,topcv,Sử Dụng Thành Thạo Excel,1
2026-06-22,topcv,Sử dụng AI,1
2026-06-22,topcv,Sử dụng Altium Designer,1
2026-06-22,topcv,Sử dụng JMeter,1
2026-06-22,topcv,Sử dụng Selenium,1
2026-06-22,topcv,Sử dụng SolidWorks,1
2026-06-22,topcv,Sử dụng công cụ Postman,1
2026-06-22,topcv,Sử dụng phần mềm mastercam,1
2026-06-22,topcv,Tailwind,1
2026-06-22,topcv,Technical Seo,1
2026-06-22,topcv,Terraform,1
2026-06-22,topcv,Test Case,1
2026-06-22,topcv,Test Scenarios),1
2026-06-22,topcv,Test scenario,1
2026-06-22,topcv,Tester,17
2026-06-22,topcv,Testing,2
2026-06-22,topcv,Theo Dõi Tiến Độ Dự Án,1
2026-06-22,topcv,Third-party API integration,1
2026-06-22,topcv,Thiết Kế,2
2026-06-22,topcv,Thiết Kế Cơ Sở Dữ Liệu,1
2026-06-22,topcv,Thiết Kế Mạch Điện Tử Cơ Bản,1
2026-06-22,topcv,Thiết Kế Phần Mềm,1
2026-06-22,topcv,Thiết Kế Điện,1
2026-06-22,topcv,Thiết kế UI/UX,1
2026-06-22,topcv,Thiết kế và làm việc với RESTful API,1
2026-06-22,topcv,Threat Modeling,1
2026-06-22,topcv,Thuyết trình,2
2026-06-22,topcv,Thành Thạo Postgresql,1
2026-06-22,topcv,Thành thạo Oracle,1
2026-06-22,topcv,Thành thạo tin học văn phòng,1
2026-06-22,topcv,Thông thạo các thủ thuật,1
2026-06-22,topcv,Thương Mại,1
2026-06-22,topcv,Thị trường tài chính,1
2026-06-22,topcv,Thực Hiện Test Case,2
2026-06-22,topcv,Time-management skills,1
2026-06-22,topcv,Tiếng Anh,1
2026-06-22,topcv,Tiếng Anh Chuyên Ngành Kỹ Thuật,1
2026-06-22,topcv,Tiếng Anh chuyên ngành,1
2026-06-22,topcv,Tiếng Anh thành thạo,1
2026-06-22,topcv,Tiếng Anh tốt,1
2026-06-22,topcv,Tiếng Anh đọc hiểu,1
2026-06-22,topcv,Tiếng Hàn,1
2026-06-22,topcv,Tiếng Nhật N2,1
2026-06-22,topcv,Tokenization,1
2026-06-22,topcv,Triển Khai Erp,1
2026-06-22,topcv,Triển khai AI Agent,1
2026-06-22,topcv,Triển khai dự án Data Center,1
2026-06-22,topcv,Triển khai phần mềm chuyển đổi số doanh nghiệp,1
2026-06-22,topcv,Trực Quan Hóa Dữ Liệu (data Visualization),1
2026-06-22,topcv,Tuân Thủ Pháp Luật,1
2026-06-22,topcv,TypeScript,6
2026-06-22,topcv,Tài chính số,1
2026-06-22,topcv,Tìm kiếm khách hàng,1
2026-06-22,topcv,Tư duy chiến lược,1
2026-06-22,topcv,Tư duy logic,1
2026-06-22,topcv,Tư duy sử dụng AI (AI-First Mindset),1
2026-06-22,topcv,Tư vấn triển khai Odoo ERP,1
2026-06-22,topcv,Tư vấn triển khai Oracle EBS,1
2026-06-22,topcv,Tối ưu chỉ mục,1
2026-06-22,topcv,Tối ưu hiệu năng Website,1
2026-06-22,topcv,Tối ưu transaction processing,1
2026-06-22,topcv,Tổng Hợp Thông Tin,1
2026-06-22,topcv,UI/UX,1
2026-06-22,topcv,UI/UX responsive,1
2026-06-22,topcv,Ui5/Fiori,1
2026-06-22,topcv,UmiJS,1
2026-06-22,topcv,Unity,1
2026-06-22,topcv,Unity Engine (game Development),1
2026-06-22,topcv,VPN,1
2026-06-22,topcv,Vector Database,1
2026-06-22,topcv,Version Control (git),1
2026-06-22,topcv,Viết Code,1
2026-06-22,topcv,Viết Nội Dung,1
2026-06-22,topcv,Viết Testcase,2
2026-06-22,topcv,Viết Tài Liệu Kỹ Thuật,1
2026-06-22,topcv,Vn,1
2026-06-22,topcv,Vue,5
2026-06-22,topcv,Vue.js,1
2026-06-22,topcv,Vận Hành Máy Phay Cnc,1
2026-06-22,topcv,Vận hành CNC trong ngành trang sức/khuôn mẫu/chi tiết nhỏ,1
2026-06-22,topcv,Waterfall,1
2026-06-22,topcv,Waterfall),1
2026-06-22,topcv,Waterfall.,1
2026-06-22,topcv,Websocket,1
2026-06-22,topcv,WinForms,1
2026-06-22,topcv,Windows,2
2026-06-22,topcv,Wordpress,2
2026-06-22,topcv,Worker Services,1
2026-06-22,topcv,XML/XSD,1
2026-06-22,topcv,XSLT,1
2026-06-22,topcv,Xây Dựng Mối Quan Hệ Khách Hàng,1
2026-06-22,topcv,Xây Dựng Quan Hệ,1
2026-06-22,topcv,Xây Dựng Và Triển Khai Hệ Thống,1
2026-06-22,topcv,Xây dựng mối quan hệ,2
2026-06-22,topcv,Xử lý sự cố phần cứng/phần mềm,1
2026-06-22,topcv,Xử lý vấn đề,1
2026-06-22,topcv,analytical,1
2026-06-22,topcv,android,1
2026-06-22,topcv,ant Design,1
2026-06-22,topcv,azure,1
2026-06-22,topcv,babel,1
2026-06-22,topcv,business analysis,1
2026-06-22,topcv,chứng chỉ ITPP,1
2026-06-22,topcv,có trách nhiệm,1
2026-06-22,topcv,công cụ test,1
2026-06-22,topcv,công ty thiết kế - thi công,1
2026-06-22,topcv,dashboard development,1
2026-06-22,topcv,data architecture,1
2026-06-22,topcv,data governance,1
2026-06-22,topcv,dịch nói,1
2026-06-22,topcv,dịch viết,1
2026-06-22,topcv,firewall,1
2026-06-22,topcv,full-stack web development,1
2026-06-22,topcv,giám sát hiệu năng mạng,1
2026-06-22,topcv,grafana,1
2026-06-22,topcv,gỗ,2
2026-06-22,topcv,hiểu biết quy trình phát triển sản phẩm phần mềm,1
2026-06-22,topcv,host meeting,1
2026-06-22,topcv,iOS,5
2026-06-22,topcv,kafka,1
2026-06-22,topcv,kho vận,1
2026-06-22,topcv,kinh nghiệm nội ngoại thất Interior,1
2026-06-22,topcv,kỹ năng phân tích,1
2026-06-22,topcv,kỹ năng quản lý thời gian,1
2026-06-22,topcv,kỹ năng thuyết trình,1
2026-06-22,topcv,kỹ năng tin học văn phòng,1
2026-06-22,topcv,làm việc nhóm,1
2026-06-22,topcv,lên kế hoạch,1
2026-06-22,topcv,lắp ráp các module chức năng,1
2026-06-22,topcv,mobile app,1
2026-06-22,topcv,mô hình Agile/Scrum,1
2026-06-22,topcv,mạng WAN truyền thống,1
2026-06-22,topcv,nhà thầu tổng,1
2026-06-22,topcv,phân phối,1
2026-06-22,topcv,phân tích yêu cầu,2
2026-06-22,topcv,phím tắt trên máy tính,1
2026-06-22,topcv,phần mềm,3
2026-06-22,topcv,phần mềm kế toán,1
2026-06-22,topcv,phối hợp nhóm Business,1
2026-06-22,topcv,project documentation,1
2026-06-22,topcv,quy trình tender,1
2026-06-22,topcv,quản lý nhà xưởng,1
2026-06-22,topcv,quản lý thầu phụ,1
2026-06-22,topcv,rate limiting,1
2026-06-22,topcv,reactnative,1
2026-06-22,topcv,review code,1
2026-06-22,topcv,review thuật ngữ CNTT,1
2026-06-22,topcv,sử dụng thiết bị Firewall,1
2026-06-22,topcv,teamlead,1
2026-06-22,topcv,test,1
2026-06-22,topcv,testing API,1
2026-06-22,topcv,thi công,1
2026-06-22,topcv,thiết bị văn phòng,1
2026-06-22,topcv,thuế,1
2026-06-22,topcv,thành thạo Jira,1
2026-06-22,topcv,thúc đẩy tiến độ công việc,1
2026-06-22,topcv,thống kê,1
2026-06-22,topcv,trang trí cảnh quan,1
2026-06-22,topcv,translating/interpreting,1
2026-06-22,topcv,trình bày,1
2026-06-22,topcv,tạo report,1
2026-06-22,topcv,tự động hóa,1
2026-06-22,topcv,vault,1
2026-06-22,topcv,vòng đời phát triển sản phẩm,1
2026-06-22,topcv,vận hành hệ thống mạng CORE,1
2026-06-22,topcv,vận hành hệ thống mạng SDN,1
2026-06-22,topcv,web,1
2026-06-22,topcv,webpack,1
2026-06-22,topcv,Âm Thanh Trong Video,1
2026-06-22,topcv,Điều phối,1
2026-06-22,topcv,Điều phối nhiều bên liên quan,1
2026-06-22,topcv,Đàm phán,1
2026-06-22,topcv,Đàm phán B2B,1
2026-06-22,topcv,Đào tạo,1
2026-06-22,topcv,Đọc Hiểu Bản Vẽ Kỹ Thuật,1
2026-06-22,topcv,Đọc Hiểu Bản Vẽ Kỹ Thuật Điện,1
2026-06-22,topcv,Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh,1
2026-06-22,topcv,Đọc hiểu bản vẽ,1
2026-06-22,topcv,Đọc hiểu bản vẽ 2D/3D,1
2026-06-22,topcv,Đọc hiểu tài liệu SRS,1
2026-06-22,topcv,đàm phán hợp đồng,1
